what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349250947560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251448094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251449498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349251449560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349251449919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251459306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251461553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251545341
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349251546713
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349251547103
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1349251547337
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349251547634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349251556089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251557555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251572157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251575714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251697488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349251706738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251708532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251804720
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349251807768
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349251807768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251824206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251960349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349251973656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252033451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252044948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349252045026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252050968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252070931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252163463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252175288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252248571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252252393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252279225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349252308209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252311283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252319878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252323716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252363824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252381093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252389392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252397067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252414165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252423837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252434741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252449858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252461339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349252495238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259059745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259062928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259074784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259187681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259189756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349259190957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349262124598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349262124707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349262127655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349262130760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349265551250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349265566687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270323639
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1349270332831
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1349270334385
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1349270335396
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349270336794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270341085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270342258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270343692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270383831
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349270386285
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349270386707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270395399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349270397788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270398899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270401314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270525861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270530155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270536358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349270536889
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1349270536889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270571288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270572618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270572631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270585431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270592953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270600799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270641495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270653755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270654965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270695928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270729838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270735013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270742988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270782759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270785974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270786768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270786778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270798416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270800105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270818900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349270843068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349270844240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271135727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271140826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271403421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271418702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271545012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271547661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349271547751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271550182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349271553782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273303942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273306350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273312766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273318919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273320714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349273394881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349278048090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349278057117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349278309381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349278310740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281298510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281568774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281581316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281583079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281661826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281675647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281676955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281677464
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281677495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281677526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281677557
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1349281677587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349281680182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281683645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281874845
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349281876682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349281879007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349281880112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281881458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281886896
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349281888041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349281888906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281890136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281905573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349281909198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281910262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281914992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349281918823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281920046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281929549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349281937548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282434490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282436357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282606193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282606383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282607365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282607768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282608959
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349282609255
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1349282611252
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1349282612980
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1349282612989
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1349282612992
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1349282612997
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1349282612997
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1349282613027
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1349282613030
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1349282613030
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1349282613032
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1349282613032
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1349282613035
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1349282613039
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1349282613042
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1349282613042
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1349282613104
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1349282613153
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1349282613160
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1349282613175
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1349282613182
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1349282613192
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1349282613205
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1349282613221
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1349282613262
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1349282933867
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1349282933869
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1349282933873
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1349282933877
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1349282933878
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1349282933881
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1349282933883
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1349282933884
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1349282933888
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1349282933892
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1349282933893
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1349282933896
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1349282933898
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1349282933900
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1349282933903
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1349282933906
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1349282933908
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1349282933909
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1349282933911
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1349282933915
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1349282933920
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1349282933921
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1349282933923
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1349282933925
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1349282933927
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1349282933929
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1349282933931
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1349282933934
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1349282933936
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1349282933938
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1349282933947
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1349282933948
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1349282933950
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1349282933956
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1349282933957
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1349282933959
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1349282933961
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1349282933962
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1349282933965
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1349282933967
